policyholder_age,occupation,region,schufa_score,customer_since_years,vehicle_value,vehicle_type,coverage_type,number_of_prior_claims,claim_amount,police_report,witnesses_present,reporting_delay_days,fraud
44,Unemployed,PLZ_10,822,18,66002.771674918,Mid-range,Partial coverage,2,19806.07359182499,1,1,12,0
74,Student,PLZ_04,743,23,70784.8759602051,Mid-range,Liability,0,2134.1887672473795,0,1,17,0
56,Self-employed,PLZ_07,815,8,5249.89871422459,SUV,Partial coverage,2,13257.15895041309,1,1,21,1
64,Self-employed,PLZ_07,635,13,61164.700835003,Mid-range,Liability,3,6108.9799682601215,0,1,14,0
53,Student,PLZ_08,611,27,30198.481411328637,Luxury,Comprehensive,1,9957.716318347137,1,0,0,0
80,Employed,PLZ_01,581,26,15880.75187756352,Compact,Liability,2,10699.371249152466,1,0,10,0
39,Unemployed,PLZ_03,569,17,35157.586855218564,Compact,Comprehensive,0,8164.6471813990875,0,0,27,1
77,Unemployed,PLZ_09,598,14,10108.605378884498,Mid-range,Comprehensive,3,1923.5479893803447,1,1,7,0
52,Self-employed,PLZ_04,642,14,22183.59719069555,Mid-range,Comprehensive,0,19315.638482399783,1,1,22,0
19,Unemployed,PLZ_06,443,17,33608.48177884952,SUV,Comprehensive,2,10405.951151305757,1,0,56,0
48,Employed,PLZ_05,528,16,47403.13835303479,SUV,Liability,5,6708.499236292792,0,0,2,0
57,Self-employed,PLZ_03,488,8,74811.79139813784,Mid-range,Comprehensive,0,2921.4400324056983,0,0,8,0
37,Self-employed,PLZ_09,565,23,6828.373351452413,Sports car,Liability,2,9910.731423985864,1,0,45,0
33,Student,PLZ_02,558,8,50052.95687007636,Mid-range,Liability,1,4738.873145848666,0,0,39,0
51,Student,PLZ_05,395,10,7055.763720755719,Luxury,Comprehensive,0,4059.467611261816,1,1,20,0
55,Employed,PLZ_01,685,14,47870.01521996691,Compact,Partial coverage,2,15461.796764581974,0,1,17,0
18,Employed,PLZ_10,350,18,48689.830820683164,Sports car,Partial coverage,3,2646.577369310271,0,0,39,0
75,Student,PLZ_02,781,24,31790.580467260297,Sports car,Liability,1,14558.429172850385,1,1,17,0
35,Employed,PLZ_05,391,11,5111.378822306464,Sports car,Liability,4,17445.688164548385,0,1,22,1
29,Employed,PLZ_09,555,17,65862.73552407154,Compact,Partial coverage,1,19792.42355869524,1,0,43,0
66,Self-employed,PLZ_10,676,19,27627.23046716919,SUV,Partial coverage,0,10742.593161343082,1,0,25,0
50,Student,PLZ_09,825,14,5722.519086816351,Sports car,Partial coverage,1,11374.279606740925,0,1,35,1
68,Unemployed,PLZ_02,613,19,5187.414785193358,Luxury,Liability,2,1312.3197577548642,1,0,36,0
65,Student,PLZ_07,505,17,7915.502269304385,Mid-range,Partial coverage,0,8804.066378587904,1,0,11,1
42,Student,PLZ_09,605,13,69398.90125626286,Sports car,Comprehensive,0,3136.289240710578,0,1,45,0
47,Employed,PLZ_10,574,20,38433.17361461546,Compact,Comprehensive,0,16414.700600834498,1,1,31,0
55,Unemployed,PLZ_08,580,18,69950.62591665513,Compact,Liability,2,415.6191199352587,1,0,25,0
39,Unemployed,PLZ_06,598,16,60156.88853965909,Luxury,Partial coverage,3,9802.684340545278,0,1,42,0
42,Employed,PLZ_07,438,22,2110.6293766543395,Sports car,Comprehensive,0,6316.78311444997,1,0,11,1
56,Unemployed,PLZ_05,572,21,25078.48252986827,SUV,Liability,3,1433.6203364236094,0,0,29,0
49,Unemployed,PLZ_05,575,0,42264.81783072981,Compact,Liability,0,2043.3646227384386,1,0,41,0
46,Unemployed,PLZ_07,671,17,3355.5053532428174,Compact,Liability,3,11789.571928856936,1,0,33,1
76,Unemployed,PLZ_02,800,30,76706.8816453782,Luxury,Comprehensive,0,23382.979107639658,1,1,8,0
48,Self-employed,PLZ_10,443,11,72843.11251583624,Sports car,Comprehensive,2,4775.253333504406,0,1,21,0
53,Self-employed,PLZ_03,762,12,19635.067589597078,Luxury,Liability,0,13231.553256409154,1,1,14,0
38,Student,PLZ_08,619,22,29904.295350213626,SUV,Partial coverage,0,7312.969946842476,1,0,52,0
54,Employed,PLZ_01,417,6,58416.134830197945,Compact,Comprehensive,3,1423.4032721060894,1,0,12,0
58,Unemployed,PLZ_10,648,13,2358.832750224808,Mid-range,Comprehensive,0,5289.278899861111,1,1,18,1
67,Student,PLZ_10,746,19,18767.597971992807,Mid-range,Liability,0,6207.7479407242,1,0,3,0
41,Self-employed,PLZ_02,485,9,41516.04998845253,Mid-range,Liability,3,6812.121501313912,0,1,38,1
47,Student,PLZ_05,791,24,29675.25872531119,Luxury,Partial coverage,1,3281.2737097793847,1,1,15,0
57,Employed,PLZ_09,398,6,9722.961683094607,SUV,Partial coverage,3,13098.10431959653,0,1,27,1
55,Unemployed,PLZ_01,543,19,44836.84387797904,Mid-range,Comprehensive,2,4634.216764602455,1,1,0,0
50,Unemployed,PLZ_02,680,28,65961.83606521884,Compact,Liability,0,12416.537524138448,1,1,14,0
71,Self-employed,PLZ_10,760,28,19261.876452935165,Sports car,Comprehensive,1,9437.108339094471,0,0,5,0
29,Employed,PLZ_06,613,27,18585.634041178386,Luxury,Partial coverage,0,8274.608786255956,1,1,20,0
69,Unemployed,PLZ_03,581,17,6586.919282721105,SUV,Partial coverage,3,13809.026182180412,1,1,19,1
37,Self-employed,PLZ_09,718,11,44788.333157551024,SUV,Partial coverage,0,9666.195812279382,1,1,38,0
77,Self-employed,PLZ_03,659,20,32969.96628369208,Mid-range,Liability,2,5881.234675855231,1,0,19,0
20,Employed,PLZ_04,587,5,50925.84771655183,Mid-range,Liability,3,13827.813530060941,0,0,28,0
65,Self-employed,PLZ_09,554,11,3742.608453950484,Compact,Liability,1,19452.42303682727,1,1,23,1
51,Employed,PLZ_07,661,10,51565.24021327393,SUV,Comprehensive,0,7577.3354249827835,0,0,11,0
42,Employed,PLZ_05,507,17,74611.75869439522,Sports car,Comprehensive,4,18895.656290490013,1,0,6,0
55,Employed,PLZ_08,795,12,65924.68027001215,SUV,Comprehensive,0,10109.049874189332,1,1,40,0
62,Student,PLZ_06,756,17,28279.284129855558,Luxury,Liability,1,18042.725984163575,1,0,13,0
42,Employed,PLZ_06,777,19,9733.913636257554,Luxury,Liability,1,10605.517322352676,0,1,11,1
46,Student,PLZ_04,784,23,43537.96296558699,SUV,Liability,0,4588.591032585001,0,1,15,0
61,Student,PLZ_05,675,21,23419.872043257466,Mid-range,Comprehensive,1,11525.860846290636,1,0,37,1
23,Unemployed,PLZ_06,466,12,1851.1965327731652,Mid-range,Liability,3,3392.576296125033,1,1,12,1
41,Student,PLZ_04,669,10,33284.178157976414,Mid-range,Liability,1,1069.5483699281162,0,1,28,0
80,Unemployed,PLZ_01,636,3,43656.765413297544,Mid-range,Partial coverage,0,2186.024432069806,1,0,6,0
40,Student,PLZ_06,783,19,62262.59818044693,Mid-range,Partial coverage,2,22154.427470293333,1,1,19,0
64,Self-employed,PLZ_03,644,11,78398.56923122371,Compact,Partial coverage,1,4804.96228246501,0,1,34,0
47,Self-employed,PLZ_03,734,15,69462.72468668777,Sports car,Liability,0,12162.813645358112,0,0,6,0
53,Student,PLZ_07,385,12,43780.52855471572,SUV,Liability,1,22125.44221699539,0,1,35,1
64,Employed,PLZ_08,651,25,64730.209358228014,Luxury,Partial coverage,0,19540.349008437395,1,1,17,0
70,Unemployed,PLZ_07,589,25,66507.16930608446,Luxury,Liability,0,7439.287133174378,0,1,16,0
54,Self-employed,PLZ_10,713,10,77370.1810863196,Sports car,Partial coverage,0,8185.175803390164,1,1,7,0
80,Employed,PLZ_01,588,14,20509.762233353144,SUV,Partial coverage,0,4968.382233345999,1,1,3,0
36,Student,PLZ_08,513,17,20895.363501707485,Compact,Comprehensive,5,12754.84076659322,0,0,21,1
50,Self-employed,PLZ_02,614,24,18265.929978097884,Luxury,Comprehensive,2,26943.060331737368,0,1,22,1
48,Unemployed,PLZ_07,498,5,72194.3057642452,Luxury,Liability,4,36488.738381753225,1,0,22,0
30,Student,PLZ_03,580,22,55040.414437935615,Compact,Comprehensive,2,11402.104188244479,0,0,23,0
51,Student,PLZ_06,514,9,12049.777818710723,Sports car,Liability,2,15177.679471003261,1,1,13,0
54,Employed,PLZ_04,536,24,76945.94411412478,Luxury,Partial coverage,0,7012.992480757269,0,0,22,0
47,Self-employed,PLZ_06,712,16,48830.27546854447,SUV,Comprehensive,0,11400.809587957947,0,0,23,0
79,Unemployed,PLZ_06,397,20,1166.358649412852,SUV,Comprehensive,2,12778.453821211318,0,1,40,1
43,Unemployed,PLZ_03,796,16,35493.789213416516,Luxury,Liability,0,10478.065403867751,1,1,14,0
63,Unemployed,PLZ_01,643,9,62051.78301351018,Mid-range,Partial coverage,3,1054.4701585238004,0,0,40,0
58,Student,PLZ_10,519,10,25512.88608931061,Compact,Comprehensive,3,4337.820731132969,1,1,22,0
40,Unemployed,PLZ_03,790,0,54017.80185379961,SUV,Partial coverage,3,13200.894304557472,0,0,33,0
39,Employed,PLZ_04,748,4,57724.510550023224,Compact,Liability,1,12814.789990593317,0,0,16,0
34,Unemployed,PLZ_05,462,15,66457.27379722238,Sports car,Liability,5,27594.32839004944,0,0,23,0
30,Employed,PLZ_03,537,12,46855.86500172757,Luxury,Liability,4,14745.331536022695,0,0,26,1
26,Unemployed,PLZ_02,643,21,16131.857243782124,Luxury,Liability,0,8278.48934873395,1,1,25,0
42,Student,PLZ_07,614,12,67536.00967836283,Mid-range,Partial coverage,1,4079.6098364743325,1,0,0,0
37,Unemployed,PLZ_08,605,25,15480.39739418817,Luxury,Partial coverage,0,5494.73484105468,1,1,27,0
66,Unemployed,PLZ_08,656,5,37223.47350469359,Mid-range,Partial coverage,4,18067.237991675447,1,0,34,0
68,Unemployed,PLZ_05,653,25,8107.299984756688,Luxury,Partial coverage,0,15688.019668175477,1,1,0,1
63,Self-employed,PLZ_10,612,24,13578.151531686524,Mid-range,Liability,0,13432.468866104937,0,1,29,1
56,Student,PLZ_05,481,15,16154.36351252573,Sports car,Comprehensive,3,13825.288718191956,0,0,29,1
51,Unemployed,PLZ_08,514,24,57840.33245279919,SUV,Liability,2,2017.1405039620195,0,0,30,0
69,Student,PLZ_08,561,12,18365.580559348764,Compact,Comprehensive,3,12775.871585037115,0,0,23,0
39,Employed,PLZ_07,625,12,41460.70723638171,Sports car,Liability,4,2275.245068826439,1,0,16,0
45,Unemployed,PLZ_03,300,10,54519.46520036571,Sports car,Comprehensive,3,49649.53205391913,0,0,20,1
65,Self-employed,PLZ_04,658,9,44449.473494226055,SUV,Partial coverage,2,8361.409562028815,1,1,0,0
33,Student,PLZ_08,566,14,53181.663247097735,SUV,Liability,2,2514.921693547898,0,0,1,0
80,Employed,PLZ_02,786,15,72058.36750183355,Luxury,Liability,1,5825.90471135206,1,1,12,0
46,Employed,PLZ_03,844,9,77306.84302716327,Sports car,Liability,5,47762.96224839665,0,0,32,0
47,Self-employed,PLZ_06,510,13,55040.188816234884,Mid-range,Liability,4,4538.3218995232155,1,1,15,0
66,Unemployed,PLZ_02,400,2,15754.60612412294,Compact,Comprehensive,1,39865.980529946464,1,1,40,1
57,Student,PLZ_03,540,2,78360.26872032201,Mid-range,Partial coverage,3,19293.504365787645,0,0,38,1
56,Unemployed,PLZ_09,650,27,6548.3146574633,Mid-range,Liability,1,20932.13038886601,1,1,42,1
43,Employed,PLZ_03,697,0,74291.06308090118,Luxury,Partial coverage,5,19342.908668207398,1,0,36,0
19,Employed,PLZ_07,675,13,36686.93582232067,Luxury,Comprehensive,4,5072.524416856077,0,0,60,0
37,Employed,PLZ_10,642,9,67556.18949721019,Sports car,Comprehensive,3,10983.696088895449,0,1,41,1
48,Employed,PLZ_06,434,8,27873.76274117033,Mid-range,Partial coverage,5,19178.89110016588,0,0,19,1
64,Self-employed,PLZ_02,767,30,45358.13596321194,Mid-range,Comprehensive,0,7089.075028252632,1,1,0,1
70,Employed,PLZ_02,657,16,12191.706830404397,Luxury,Liability,0,7534.095267962872,1,0,23,0
51,Employed,PLZ_02,668,22,72503.71771440511,Sports car,Liability,2,8765.058855828964,0,0,0,0
25,Employed,PLZ_10,400,12,24684.93264793585,Sports car,Liability,2,5165.5714800153355,0,0,21,0
71,Student,PLZ_02,769,18,21722.546587746117,Compact,Partial coverage,4,3029.4617407595224,0,0,0,0
67,Student,PLZ_08,565,10,36208.23456179618,SUV,Liability,3,20623.30626938212,1,0,58,1
56,Unemployed,PLZ_08,507,14,29875.919989693222,Luxury,Partial coverage,4,5366.957079293387,0,0,51,1
44,Student,PLZ_10,498,7,11894.865410821714,Luxury,Liability,1,15324.736808736465,0,1,27,1
64,Self-employed,PLZ_04,503,5,2945.4192813945706,Mid-range,Partial coverage,3,12783.320899272889,1,0,45,1
80,Unemployed,PLZ_03,690,19,26362.260643048267,SUV,Comprehensive,0,8000.397424948761,1,1,30,0
55,Unemployed,PLZ_08,475,19,57866.76504715342,Mid-range,Liability,1,12241.969870987106,0,1,32,0
24,Self-employed,PLZ_09,603,0,15935.15974990375,Luxury,Liability,3,23282.36916987673,1,0,30,1
37,Unemployed,PLZ_03,447,11,14627.40557434742,SUV,Partial coverage,1,4807.069090338422,0,0,29,0
59,Employed,PLZ_06,396,6,43050.1380595632,Luxury,Liability,1,10114.075628743964,1,0,11,0
28,Employed,PLZ_04,807,21,54061.89771992772,Compact,Comprehensive,2,3859.9606301244894,1,1,19,0
62,Student,PLZ_03,635,10,78959.59624483762,Luxury,Partial coverage,0,2965.2641897075255,1,1,0,0
61,Employed,PLZ_10,592,30,7588.53162399001,Sports car,Partial coverage,2,6201.965367113986,0,0,1,0
63,Self-employed,PLZ_09,598,4,37616.79971872966,Compact,Partial coverage,3,29165.065248769337,0,1,57,0
76,Employed,PLZ_09,850,14,77531.92026209779,Compact,Comprehensive,1,12511.61628289702,1,1,20,0
62,Employed,PLZ_10,435,12,51813.66512805421,SUV,Partial coverage,0,16094.009813385299,0,0,16,1
18,Unemployed,PLZ_09,443,14,52396.82507166514,SUV,Liability,3,10638.604108232666,0,1,46,0
70,Student,PLZ_05,587,26,72020.07622500614,SUV,Comprehensive,0,12197.449304179025,0,1,16,0
59,Employed,PLZ_07,682,12,27850.06187396731,Sports car,Partial coverage,1,2452.3275214476676,1,0,23,0
49,Self-employed,PLZ_10,707,1,44300.83407539546,SUV,Liability,1,4540.051924295199,0,1,53,1
23,Unemployed,PLZ_05,491,6,37992.48754891049,Compact,Partial coverage,0,11213.272681252653,1,0,28,0
24,Student,PLZ_02,569,5,28015.910367942764,SUV,Partial coverage,4,27710.475569278995,1,0,60,1
40,Self-employed,PLZ_02,629,28,70753.19395609952,SUV,Partial coverage,0,11812.62477015232,1,1,15,0
18,Self-employed,PLZ_06,570,18,34071.22561238704,SUV,Liability,4,15713.9782483859,0,0,43,0
50,Student,PLZ_08,483,16,12157.548728593738,Sports car,Comprehensive,0,21787.377206085534,1,1,10,1
34,Unemployed,PLZ_08,541,18,13260.823833472557,Compact,Partial coverage,2,36143.52700365399,1,1,26,1
80,Self-employed,PLZ_08,562,26,10053.55294231676,Mid-range,Partial coverage,2,18416.886858444228,0,0,46,1
51,Employed,PLZ_01,612,26,59870.81383592227,Compact,Comprehensive,0,6244.680498081574,1,1,31,0
68,Self-employed,PLZ_02,624,20,76920.73058212748,Mid-range,Comprehensive,1,9271.83578494244,0,1,22,0
35,Unemployed,PLZ_10,610,16,20099.222530191677,Luxury,Partial coverage,1,20981.394981613907,1,0,0,0
39,Unemployed,PLZ_05,475,19,4924.093022425639,SUV,Partial coverage,5,11078.07799343356,0,1,50,1
49,Employed,PLZ_10,625,17,11001.440822312199,Compact,Comprehensive,0,10479.64567391935,0,0,40,0
33,Employed,PLZ_06,695,16,59318.75233974395,Luxury,Partial coverage,1,8039.295160485513,1,1,17,0
38,Self-employed,PLZ_09,534,19,63984.28476817079,SUV,Partial coverage,1,13749.318141171396,0,1,21,0
44,Unemployed,PLZ_01,628,16,28527.730150876832,Luxury,Liability,2,4540.518083948568,1,1,50,0
45,Unemployed,PLZ_02,666,13,1666.2706982161078,Mid-range,Comprehensive,3,18313.052177028367,0,0,20,1
80,Employed,PLZ_06,735,11,69516.87746030597,Luxury,Comprehensive,1,5755.8514849822795,1,0,10,0
59,Self-employed,PLZ_10,547,15,8180.255517923536,Luxury,Comprehensive,1,11089.05176047972,1,1,9,0
51,Employed,PLZ_10,451,11,13101.172235720505,Mid-range,Liability,3,1991.6197487495,0,0,41,0
50,Employed,PLZ_09,444,11,20494.62898063001,Luxury,Partial coverage,3,12124.0809207314,0,0,22,0
60,Student,PLZ_06,807,17,51215.00115646918,SUV,Partial coverage,2,10359.446045488485,1,1,25,0
48,Employed,PLZ_10,648,21,28609.44115066743,SUV,Liability,3,16821.16061350103,1,1,8,1
49,Unemployed,PLZ_02,700,24,4594.280429791563,Luxury,Comprehensive,1,3650.495514923676,1,1,0,1
46,Unemployed,PLZ_03,566,9,61031.59570117589,Sports car,Comprehensive,0,23674.65725262746,1,0,20,0
64,Student,PLZ_04,427,6,44742.21180695153,Luxury,Liability,2,8019.26955239769,1,1,15,0
57,Unemployed,PLZ_08,677,9,66587.27499950342,SUV,Liability,3,21154.06946507333,0,0,53,0
50,Unemployed,PLZ_09,700,30,6199.387631635906,Luxury,Partial coverage,2,20262.266962391885,0,0,24,1
63,Student,PLZ_03,694,18,76160.72262961813,Luxury,Liability,1,19988.677131473403,1,0,19,0
45,Self-employed,PLZ_06,409,12,9127.55888121556,SUV,Liability,2,5681.484831607102,1,0,19,0
47,Student,PLZ_10,639,16,45079.156589765684,Luxury,Liability,2,4635.834040377324,0,1,48,0
43,Unemployed,PLZ_04,577,20,42088.51424133325,Compact,Liability,2,4301.620798459669,1,0,31,0
51,Student,PLZ_07,520,22,71478.85317112805,Luxury,Partial coverage,2,4022.697911677536,1,0,2,0
65,Self-employed,PLZ_07,451,21,45391.46698189887,Sports car,Partial coverage,0,15483.761365436247,1,1,38,1
47,Unemployed,PLZ_10,430,14,23014.177887867452,Mid-range,Partial coverage,1,10692.698403744382,0,0,35,0
56,Unemployed,PLZ_02,526,27,14578.368763323628,SUV,Liability,1,2624.090190070205,1,0,24,0
21,Student,PLZ_09,524,11,21513.395695559604,Mid-range,Partial coverage,3,21166.330713783293,0,0,60,1
39,Student,PLZ_07,491,20,22355.793898823875,Mid-range,Partial coverage,4,9841.563462995633,0,1,26,1
45,Unemployed,PLZ_06,625,22,17715.027294907253,SUV,Comprehensive,2,3439.4948924036953,0,0,32,0
37,Unemployed,PLZ_09,762,21,19483.042482133937,Mid-range,Partial coverage,2,5373.068336807616,1,1,43,0
47,Student,PLZ_02,553,18,68706.90338120524,Compact,Liability,1,5220.989403705216,1,1,51,0
47,Self-employed,PLZ_07,427,30,69778.94267051511,Sports car,Comprehensive,1,15509.53505706409,1,1,18,0
51,Employed,PLZ_04,574,22,42948.24631443557,SUV,Partial coverage,2,11537.0932727376,0,1,9,0
62,Employed,PLZ_09,848,17,73277.01352533155,Luxury,Comprehensive,0,3008.447559063855,0,1,0,0
31,Employed,PLZ_05,538,13,40876.74092730802,SUV,Comprehensive,4,31450.721773482433,1,0,43,0
51,Unemployed,PLZ_01,846,19,48387.12545685087,SUV,Comprehensive,0,8157.911610232684,1,1,13,0
43,Employed,PLZ_09,555,23,79525.92007497967,SUV,Liability,3,3075.81543102674,0,1,41,0
69,Student,PLZ_04,435,25,30485.246117379465,Sports car,Comprehensive,0,2119.682892875392,1,0,25,0
54,Self-employed,PLZ_02,623,30,50578.260623297596,Sports car,Comprehensive,0,12751.930849453005,1,1,34,0
43,Self-employed,PLZ_07,667,12,55038.69969327423,Luxury,Partial coverage,2,5171.320582114227,1,1,25,0
57,Self-employed,PLZ_04,725,23,48045.3388737579,Compact,Partial coverage,0,9307.50021816264,1,1,26,0
68,Student,PLZ_05,696,0,25903.45274058484,SUV,Comprehensive,2,8017.47770980319,1,1,32,0
76,Employed,PLZ_05,840,13,73808.42464133842,Sports car,Comprehensive,0,13163.393271813853,1,1,12,0
51,Self-employed,PLZ_01,567,7,71791.69070440692,Luxury,Liability,1,12529.378495703626,0,0,30,0
59,Unemployed,PLZ_06,647,24,76173.33159525447,Compact,Liability,3,27739.84151905701,0,1,39,0
77,Self-employed,PLZ_08,655,12,31025.965032884425,SUV,Partial coverage,1,11214.062036071777,1,1,8,0
71,Student,PLZ_08,518,19,71166.28118633364,Luxury,Partial coverage,0,2073.5716937063053,0,1,21,0
50,Employed,PLZ_08,503,16,50922.056043838566,Luxury,Liability,4,13787.099687561657,1,0,60,0
70,Employed,PLZ_02,693,24,79695.78268478582,Luxury,Comprehensive,0,9409.474013553809,1,1,23,0
39,Student,PLZ_09,548,30,33320.2645192122,Sports car,Comprehensive,1,23942.806592836903,1,0,30,1
21,Student,PLZ_09,664,10,1406.2764225293959,Mid-range,Liability,1,10909.287382389342,0,0,31,1
50,Employed,PLZ_04,680,10,40853.54717670126,SUV,Liability,1,4965.402930440605,0,1,29,0
55,Employed,PLZ_10,519,11,43567.927203587846,Mid-range,Comprehensive,0,9523.271619284276,1,0,11,0
40,Self-employed,PLZ_09,723,11,37626.00647308987,Compact,Comprehensive,3,25953.29967274053,0,1,7,0
67,Self-employed,PLZ_03,630,11,33063.9604430085,Sports car,Partial coverage,0,2400.6863346207842,1,1,27,0
18,Unemployed,PLZ_04,456,0,18372.964523799004,Compact,Comprehensive,3,13951.755166560524,0,0,42,0
36,Self-employed,PLZ_02,644,24,58719.92215185559,Sports car,Liability,2,14017.49670233737,0,1,41,0
40,Student,PLZ_07,562,13,43034.744426339785,SUV,Liability,1,7695.486057393143,1,1,45,0
23,Student,PLZ_08,768,30,9242.50792250087,Sports car,Partial coverage,1,4672.461963810135,0,0,14,1
63,Unemployed,PLZ_06,409,2,8945.615210554244,Mid-range,Comprehensive,4,5872.874326945062,0,1,26,0
29,Student,PLZ_05,426,11,62401.128275120456,Luxury,Comprehensive,1,18474.10006610935,0,1,39,1
47,Employed,PLZ_05,642,14,47275.49148461254,Sports car,Comprehensive,1,27329.30082049878,1,1,12,0
61,Student,PLZ_03,651,8,40909.079055941846,SUV,Liability,2,4445.5105964015565,1,0,32,0
49,Student,PLZ_05,382,12,18470.253225358414,Luxury,Comprehensive,3,24129.53709021787,0,0,28,1
38,Unemployed,PLZ_10,527,23,25748.79580675079,SUV,Partial coverage,1,15816.50678831056,1,1,32,0
62,Self-employed,PLZ_10,644,22,65415.64701901349,Mid-range,Comprehensive,1,9966.902596767763,1,0,29,0
52,Employed,PLZ_01,428,22,23046.284393990925,SUV,Comprehensive,0,16231.850745678874,1,0,22,0
80,Self-employed,PLZ_03,633,22,14941.456832765543,Mid-range,Comprehensive,2,17302.303861071494,0,0,49,0
60,Employed,PLZ_10,624,11,53064.73671405914,Luxury,Partial coverage,0,9338.757946921865,1,1,0,0
42,Unemployed,PLZ_03,582,6,61823.66863699,Luxury,Partial coverage,3,13509.689423089803,0,0,32,0
25,Self-employed,PLZ_01,322,6,14814.772569210538,Luxury,Comprehensive,3,12759.246733781529,0,0,60,1
37,Employed,PLZ_06,718,30,20943.61501138487,SUV,Liability,1,10545.516984646385,0,0,40,0
42,Self-employed,PLZ_10,635,24,3531.166013061997,Luxury,Liability,0,6629.251596476815,1,0,0,1
78,Employed,PLZ_07,769,21,3321.64556198433,Compact,Comprehensive,0,9889.702079260345,1,1,6,1
